    DATE,    TIME,Regulator Inlet Pressure,Regulator Out Pressure, AMBIENT, LINE IN, REG BOD, LINE OUT
2/1/2017,13:53:05,30023,29967,70.1,62.6,78.5,72
2/1/2017,13:53:06,30044,29991,70.2,62.6,78.5,72.1
2/1/2017,13:53:07,30057,30004,70.2,62.6,78.5,72.1
2/1/2017,13:53:08,30067,30014,70.2,62.6,78.5,72.1
2/1/2017,13:53:09,30076,30025,69.9,62.6,78.5,72.3
2/1/2017,13:53:10,30082,30027,69.9,62.6,78.5,72.3
2/1/2017,13:53:11,30087,30031,69.9,62.6,78.5,72.3
2/1/2017,13:53:12,30089,30032,69.6,62.6,78.5,72.4
2/1/2017,13:53:13,30088,30036,69.6,62.6,78.5,72.4
2/1/2017,13:53:14,30091,30035,69.6,62.6,78.5,72.4
2/1/2017,13:53:15,30094,30040,69.3,62.6,78.5,72.6
2/1/2017,13:53:16,30085,30031,69.3,62.6,78.5,72.6
2/1/2017,13:53:17,29976,29922,69.3,62.6,78.5,72.6
2/1/2017,13:53:18,29913,28606,69.7,62.6,78.5,72.7
2/1/2017,13:53:19,29815,27148,69.7,62.6,78.5,72.7
2/1/2017,13:53:20,29708,26616,69.7,62.6,78.5,72.7
2/1/2017,13:53:21,29602,26680,69.7,62.6,78.5,72.7
2/1/2017,13:53:22,29602,25107,69.7,62.6,78.5,72.7
2/1/2017,13:53:23,29581,24585,69.7,62.6,78.5,72.7
2/1/2017,13:53:24,29520,24636,69.6,62.7,78.5,72.8
2/1/2017,13:53:25,29564,23660,69.6,62.7,78.5,72.8
2/1/2017,13:53:26,29551,23113,69.6,62.7,78.5,72.8
2/1/2017,13:53:27,29543,22866,69.5,62.6,78.5,72.8
2/1/2017,13:53:28,29553,22030,69.5,62.6,78.5,72.8
2/1/2017,13:53:29,29527,21459,69.5,62.6,78.5,72.8
2/1/2017,13:53:30,29636,19731,69.8,62.6,78.5,72.7
2/1/2017,13:53:31,29634,19577,69.8,62.6,78.5,72.7
2/1/2017,13:53:32,29650,19221,69.8,62.6,78.5,72.7
2/1/2017,13:53:33,29802,17459,69.7,62.6,78.5,72.7
2/1/2017,13:53:34,29803,17372,69.7,62.6,78.5,72.7
2/1/2017,13:53:35,29861,16563,70,62.6,78.5,72.6
2/1/2017,13:53:36,29904,15673,70,62.6,78.5,72.6
2/1/2017,13:53:37,29963,15494,70,62.6,78.5,72.6
2/1/2017,13:53:38,30067,14064,70.3,62.6,78.5,72.5
2/1/2017,13:53:39,30083,13884,70.3,62.6,78.5,72.5
2/1/2017,13:53:40,30150,12815,70.3,62.6,78.5,72.5
2/1/2017,13:53:41,30170,12598,70.1,62.6,78.5,72.5
2/1/2017,13:53:42,30230,11824,70.1,62.6,78.5,72.5
2/1/2017,13:53:43,30268,10809,70.1,62.6,78.5,72.5
2/1/2017,13:53:44,30243,10752,70.1,62.6,78.5,72.4
2/1/2017,13:53:45,30177,11112,70.1,62.6,78.5,72.4
2/1/2017,13:53:46,30235,10329,70.1,62.6,78.5,72.4
2/1/2017,13:53:47,30171,10472,69.9,62.6,78.5,72.3
2/1/2017,13:53:48,30175,10270,69.9,62.6,78.5,72.3
2/1/2017,13:53:49,30101,10985,69.9,62.6,78.5,72.3
2/1/2017,13:53:50,30188,10318,70.2,62.6,78.5,72.2
2/1/2017,13:53:51,30156,10547,70.2,62.6,78.5,72.2
2/1/2017,13:53:52,30225,9955,70.2,62.6,78.5,72.2
2/1/2017,13:53:53,30188,10415,70.1,62.6,78.5,72.1
2/1/2017,13:53:54,30155,10899,70.1,62.6,78.5,72.1
2/1/2017,13:53:55,29884,14129,70.1,62.6,78.5,72.1
2/1/2017,13:53:56,29561,18385,70.2,62.6,78.5,72.1
2/1/2017,13:53:57,29329,22226,70.2,62.6,78.5,72.1
2/1/2017,13:53:58,29035,25400,70.2,62.6,78.5,72.1
2/1/2017,13:53:59,29201,29148,70.1,62.6,78.5,72
2/1/2017,13:54:00,29686,29628,70.1,62.6,78.5,72
2/1/2017,13:54:01,29847,29790,70.1,62.6,78.5,72
2/1/2017,13:54:02,29943,29886,70.1,62.6,78.6,72
2/1/2017,13:54:03,30005,29950,70.1,62.6,78.6,72
2/1/2017,13:54:04,30046,29993,70.1,62.6,78.6,72
2/1/2017,13:54:05,30071,30019,69.9,62.6,78.5,72.1
2/1/2017,13:54:06,30094,30039,69.9,62.6,78.5,72.1
2/1/2017,13:54:07,30105,30051,69.7,62.6,78.5,72.3
2/1/2017,13:54:08,30112,30058,69.7,62.6,78.5,72.3
2/1/2017,13:54:09,30116,30064,69.7,62.6,78.5,72.3
2/1/2017,13:54:10,30121,30070,69.8,62.6,78.5,72.4
2/1/2017,13:54:11,30121,30066,69.8,62.6,78.5,72.4
2/1/2017,13:54:12,30119,30067,69.8,62.6,78.5,72.4
2/1/2017,13:54:13,30116,30063,70.4,62.6,78.5,72.6
2/1/2017,13:54:14,30112,30059,70.4,62.6,78.5,72.6
2/1/2017,13:54:15,29969,29914,70.4,62.6,78.5,72.6
2/1/2017,13:54:16,29861,29473,70.6,62.6,78.6,72.7
2/1/2017,13:54:17,29719,28742,70.6,62.6,78.6,72.7
2/1/2017,13:54:18,29588,28666,70.6,62.6,78.6,72.7
2/1/2017,13:54:19,29552,27773,70.4,62.6,78.5,72.8
2/1/2017,13:54:20,29534,26609,70.4,62.6,78.5,72.8
2/1/2017,13:54:21,29525,25681,70.4,62.6,78.5,72.8
2/1/2017,13:54:22,29540,24854,70.4,62.6,78.5,72.8
2/1/2017,13:54:23,29544,24280,70.4,62.6,78.5,72.8
2/1/2017,13:54:24,29485,24247,70.4,62.6,78.5,72.8
2/1/2017,13:54:25,29476,23853,70.5,62.6,78.5,72.9
2/1/2017,13:54:26,29511,23126,70.5,62.6,78.5,72.9
2/1/2017,13:54:27,29551,22465,70.5,62.6,78.5,72.9
2/1/2017,13:54:28,29596,21774,70.4,62.6,78.5,72.8
2/1/2017,13:54:29,29725,20329,70.4,62.6,78.5,72.8
2/1/2017,13:54:30,29802,19469,70.4,62.6,78.5,72.8
2/1/2017,13:54:31,29857,18988,69.8,62.5,78.6,72.8
2/1/2017,13:54:32,29985,18346,69.8,62.5,78.6,72.8
2/1/2017,13:54:33,30055,17593,69.8,62.5,78.6,72.8
2/1/2017,13:54:34,30138,16767,69.3,62.5,78.6,72.7
2/1/2017,13:54:35,30123,16521,69.3,62.5,78.6,72.7
2/1/2017,13:54:36,30144,15612,69.3,62.5,78.6,72.7
2/1/2017,13:54:37,30145,15794,69.6,62.5,78.6,72.7
2/1/2017,13:54:38,30246,14041,69.6,62.5,78.6,72.7
2/1/2017,13:54:39,30272,13701,69.6,62.5,78.6,72.7
2/1/2017,13:54:40,30253,13261,69.8,62.5,78.5,72.6
2/1/2017,13:54:41,30310,12290,69.8,62.5,78.5,72.6
2/1/2017,13:54:42,30355,11604,69.8,62.5,78.5,72.6
2/1/2017,13:54:43,30317,11249,70.1,62.5,78.5,72.5
2/1/2017,13:54:44,30277,10833,70.1,62.5,78.5,72.5
2/1/2017,13:54:45,30302,10249,70.4,62.5,78.5,72.4
2/1/2017,13:54:46,30224,10680,70.4,62.5,78.5,72.4
2/1/2017,13:54:47,30253,9906,70.4,62.5,78.5,72.4
2/1/2017,13:54:48,30182,10259,70.8,62.5,78.5,72.3
2/1/2017,13:54:49,30126,10607,70.8,62.5,78.5,72.3
2/1/2017,13:54:50,30107,10655,70.8,62.5,78.5,72.3
2/1/2017,13:54:51,30120,10196,71,62.5,78.5,72.2
2/1/2017,13:54:52,29939,11138,71,62.5,78.5,72.2
2/1/2017,13:54:53,29967,10590,71,62.5,78.5,72.2
2/1/2017,13:54:54,29820,11541,71,62.5,78.5,72.1
2/1/2017,13:54:56,29382,14860,71,62.5,78.5,72.1
2/1/2017,13:54:57,29311,19124,71,62.5,78.5,72.1
2/1/2017,13:54:58,29277,23290,70.9,62.5,78.5,72.1
2/1/2017,13:54:59,29340,26188,70.9,62.5,78.5,72.1
2/1/2017,13:55:00,29443,29385,70.9,62.5,78.5,72.1
2/1/2017,13:55:01,29844,29791,71.1,62.5,78.5,72
2/1/2017,13:55:02,29959,29904,71.1,62.5,78.5,72
2/1/2017,13:55:03,30018,29962,71.1,62.5,78.5,72
2/1/2017,13:55:04,30054,30000,71.2,62.5,78.5,72
2/1/2017,13:55:05,30072,30020,71.2,62.5,78.5,72
2/1/2017,13:55:06,30084,30035,71.2,62.5,78.5,72
2/1/2017,13:55:07,30097,30041,71.2,62.5,78.5,72.2
2/1/2017,13:55:08,30084,30032,71.2,62.5,78.5,72.2
2/1/2017,13:55:09,30072,30017,71.2,62.5,78.5,72.2
2/1/2017,13:55:10,30063,30003,70.8,62.5,78.5,72.4
2/1/2017,13:55:11,30063,30009,70.8,62.5,78.5,72.4
2/1/2017,13:55:12,30063,30006,70.8,62.5,78.5,72.4
2/1/2017,13:55:13,30058,30003,70.3,62.5,78.5,72.5
2/1/2017,13:55:14,30060,30003,70.3,62.5,78.5,72.5
2/1/2017,13:55:15,29986,29933,70.3,62.5,78.5,72.6
2/1/2017,13:55:16,29897,29677,70.3,62.5,78.5,72.6
2/1/2017,13:55:17,29783,28367,70.3,62.5,78.5,72.6
2/1/2017,13:55:18,29601,28908,70.3,62.6,78.6,72.7
2/1/2017,13:55:19,29557,27285,70.3,62.6,78.6,72.7
2/1/2017,13:55:20,29428,27610,70.3,62.6,78.6,72.7
2/1/2017,13:55:21,29460,26033,70.5,62.5,78.5,72.8
2/1/2017,13:55:22,29445,25773,70.5,62.5,78.5,72.8
2/1/2017,13:55:23,29481,25462,70.5,62.5,78.5,72.8
2/1/2017,13:55:24,29578,24191,70.4,62.5,78.6,72.8
2/1/2017,13:55:25,29683,23247,70.4,62.5,78.6,72.8
2/1/2017,13:55:26,29749,22989,70.4,62.5,78.6,72.8
2/1/2017,13:55:27,29828,22218,70,62.5,78.5,72.8
2/1/2017,13:55:28,29909,21247,70,62.5,78.5,72.8
2/1/2017,13:55:29,29964,20942,70,62.5,78.5,72.8
2/1/2017,13:55:30,30000,20832,69.8,62.5,78.6,72.8
2/1/2017,13:55:31,29962,20045,69.8,62.5,78.6,72.8
2/1/2017,13:55:32,30007,18633,69.8,62.5,78.6,72.8
2/1/2017,13:55:33,29977,18756,69.9,62.5,78.6,72.8
2/1/2017,13:55:34,29925,17963,69.9,62.5,78.6,72.8
2/1/2017,13:55:35,30004,16290,69.9,62.5,78.6,72.8
2/1/2017,13:55:36,29912,16117,70.1,62.5,78.6,72.7
2/1/2017,13:55:37,29845,15315,70.1,62.5,78.6,72.7
2/1/2017,13:55:38,29860,15308,70.1,62.5,78.6,72.7
2/1/2017,13:55:39,29906,14150,69.9,62.5,78.6,72.7
2/1/2017,13:55:40,29976,13409,69.9,62.5,78.6,72.7
2/1/2017,13:55:41,30034,12261,69.9,62.5,78.6,72.7
2/1/2017,13:55:42,30006,12079,69.6,62.5,78.6,72.6
2/1/2017,13:55:43,30047,10922,69.6,62.5,78.6,72.6
2/1/2017,13:55:44,30055,10459,69.4,62.5,78.6,72.5
2/1/2017,13:55:45,30012,10402,69.4,62.5,78.6,72.5
2/1/2017,13:55:46,29889,11166,69.4,62.5,78.6,72.5
2/1/2017,13:55:47,29905,10634,69.7,62.5,78.6,72.4
2/1/2017,13:55:48,29848,10311,69.7,62.5,78.6,72.4
2/1/2017,13:55:49,29800,10597,69.7,62.5,78.6,72.4
2/1/2017,13:55:50,29732,11136,70.3,62.5,78.5,72.3
2/1/2017,13:55:51,29777,10638,70.3,62.5,78.5,72.3
2/1/2017,13:55:52,29757,10341,70.3,62.5,78.5,72.3
2/1/2017,13:55:53,29770,10843,70.2,62.5,78.5,72.2
2/1/2017,13:55:54,29790,10295,70.2,62.5,78.5,72.2
2/1/2017,13:55:55,29573,12964,70.2,62.5,78.5,72.2
2/1/2017,13:55:56,29269,17596,70.4,62.5,78.5,72.1
2/1/2017,13:55:57,29296,20535,70.4,62.5,78.5,72.1
2/1/2017,13:55:58,29267,24896,70.4,62.5,78.5,72.1
2/1/2017,13:55:59,29252,28991,70.5,62.5,78.6,72
2/1/2017,13:56:00,29667,29613,70.5,62.5,78.6,72
2/1/2017,13:56:01,29837,29781,70.5,62.5,78.6,72
2/1/2017,13:56:02,29920,29866,70.7,62.5,78.6,72
2/1/2017,13:56:03,29974,29921,70.7,62.5,78.6,72
2/1/2017,13:56:04,30012,29954,70.7,62.5,78.6,72
2/1/2017,13:56:05,30039,29980,71,62.5,78.6,72.1
2/1/2017,13:56:06,30055,30000,71,62.5,78.6,72.1
2/1/2017,13:56:07,30071,30016,71,62.5,78.6,72.1
2/1/2017,13:56:08,30080,30027,71.3,62.5,78.6,72.3
2/1/2017,13:56:09,30090,30036,71.3,62.5,78.6,72.3
2/1/2017,13:56:10,30095,30037,71.3,62.5,78.6,72.3
2/1/2017,13:56:11,30102,30042,71.4,62.5,78.6,72.5
2/1/2017,13:56:12,30106,30052,71.4,62.5,78.6,72.5
2/1/2017,13:56:13,30113,30056,71.4,62.5,78.6,72.5
2/1/2017,13:56:14,30115,30058,71.3,62.5,78.6,72.6
2/1/2017,13:56:15,30071,30018,71.3,62.5,78.6,72.6
2/1/2017,13:56:16,29976,29379,71.3,62.5,78.6,72.6
2/1/2017,13:56:17,29837,29116,71.2,62.5,78.6,72.8
2/1/2017,13:56:18,29793,27589,71.2,62.5,78.6,72.8
2/1/2017,13:56:19,29744,27024,71.4,62.5,78.6,72.8
2/1/2017,13:56:20,29634,27547,71.4,62.5,78.6,72.8
2/1/2017,13:56:21,29655,27004,71.4,62.5,78.6,72.8
2/1/2017,13:56:22,29722,26183,71,62.5,78.6,72.8
2/1/2017,13:56:23,29779,25577,71,62.5,78.6,72.8
2/1/2017,13:56:24,29829,24988,71,62.5,78.6,72.8
2/1/2017,13:56:25,29835,24163,70.5,62.5,78.6,72.9
2/1/2017,13:56:26,29805,23339,70.5,62.5,78.6,72.9
2/1/2017,13:56:27,29750,22703,70.5,62.5,78.6,72.9
2/1/2017,13:56:28,29704,21989,70.1,62.5,78.6,72.8
2/1/2017,13:56:29,29535,21300,70.1,62.5,78.6,72.8
2/1/2017,13:56:30,29639,20517,70.1,62.5,78.6,72.8
2/1/2017,13:56:31,29772,19068,70.1,62.5,78.6,72.8
2/1/2017,13:56:32,29812,18442,70.1,62.5,78.6,72.8
2/1/2017,13:56:33,29835,18373,70.1,62.5,78.6,72.8
2/1/2017,13:56:34,29886,17135,70,62.5,78.6,72.8
2/1/2017,13:56:35,29901,16411,70,62.5,78.6,72.8
2/1/2017,13:56:36,29837,16680,70,62.5,78.6,72.8
2/1/2017,13:56:37,29925,14982,69.6,62.5,78.6,72.7
2/1/2017,13:56:38,29905,14586,69.6,62.5,78.6,72.7
2/1/2017,13:56:39,29881,14187,69.6,62.5,78.6,72.7
2/1/2017,13:56:40,29845,13824,69.5,62.5,78.6,72.6
2/1/2017,13:56:41,29927,12459,69.5,62.5,78.6,72.6
2/1/2017,13:56:42,29930,11863,69.5,62.5,78.6,72.6
2/1/2017,13:56:43,29985,11248,69.7,62.5,78.6,72.5
2/1/2017,13:56:44,30027,10181,69.7,62.5,78.6,72.5
2/1/2017,13:56:45,29957,10589,69.7,62.5,78.6,72.5
2/1/2017,13:56:46,29920,10806,70.2,62.5,78.6,72.4
2/1/2017,13:56:47,29964,10257,70.2,62.5,78.6,72.4
2/1/2017,13:56:48,29903,10278,70.3,62.5,78.6,72.3
2/1/2017,13:56:49,29855,10602,70.3,62.5,78.6,72.3
2/1/2017,13:56:50,29853,10673,70.3,62.5,78.6,72.3
2/1/2017,13:56:51,29874,10111,69.8,62.5,78.6,72.2
2/1/2017,13:56:52,29810,10726,69.8,62.5,78.6,72.2
2/1/2017,13:56:53,29765,11113,69.8,62.5,78.6,72.2
2/1/2017,13:56:54,29795,10806,69.7,62.5,78.6,72.2
2/1/2017,13:56:55,29546,14146,69.7,62.5,78.6,72.2
2/1/2017,13:56:56,29314,18402,69.7,62.5,78.6,72.2
2/1/2017,13:56:57,29194,22775,69.9,62.5,78.6,72.1
2/1/2017,13:56:58,29230,25423,69.9,62.5,78.6,72.1
2/1/2017,13:56:59,29256,29203,69.9,62.5,78.6,72.1
2/1/2017,13:57:00,29669,29614,69.8,62.6,78.6,72.1
2/1/2017,13:57:01,29831,29775,69.8,62.6,78.6,72.1
2/1/2017,13:57:02,29950,29894,69.8,62.6,78.6,72.1
2/1/2017,13:57:03,30034,29983,69.8,62.5,78.6,72.1
2/1/2017,13:57:04,30098,30044,69.8,62.5,78.6,72.1
2/1/2017,13:57:05,30141,30085,69.8,62.5,78.6,72.1
2/1/2017,13:57:06,30178,30125,70.2,62.5,78.6,72.3
2/1/2017,13:57:07,30208,30153,70.2,62.5,78.6,72.3
2/1/2017,13:57:08,30229,30174,70.2,62.5,78.6,72.3
2/1/2017,13:57:09,30180,30126,70.4,62.5,78.6,72.5
2/1/2017,13:57:10,30149,30093,70.4,62.5,78.6,72.5
2/1/2017,13:57:12,30165,29958,70.4,62.5,78.6,72.5
2/1/2017,13:57:13,30205,29978,70.1,62.5,78.6,72.6
2/1/2017,13:57:14,30216,29853,70.1,62.5,78.6,72.6
2/1/2017,13:57:15,30232,29452,70.1,62.5,78.6,72.6
2/1/2017,13:57:16,30075,30012,69.6,62.5,78.6,72.8
2/1/2017,13:57:17,30008,29147,69.6,62.5,78.6,72.8
2/1/2017,13:57:18,29977,28003,69.6,62.5,78.6,72.8
2/1/2017,13:57:19,29832,28497,69.6,62.5,78.6,72.8
2/1/2017,13:57:20,29775,26833,69.6,62.5,78.6,72.8
2/1/2017,13:57:21,29618,27037,69.6,62.5,78.6,72.8
2/1/2017,13:57:22,29563,26405,69.8,62.5,78.6,72.9
2/1/2017,13:57:23,29369,25004,69.8,62.5,78.6,72.9
2/1/2017,13:57:24,29545,24147,70.2,62.5,78.6,72.9
2/1/2017,13:57:25,29543,24499,70.2,62.5,78.6,72.9
2/1/2017,13:57:26,29623,23755,70.2,62.5,78.6,72.9
2/1/2017,13:57:27,29677,22783,70,62.5,78.6,72.9
2/1/2017,13:57:28,29686,22432,70,62.5,78.6,72.9
2/1/2017,13:57:29,29677,22012,70,62.5,78.6,72.9
2/1/2017,13:57:30,29771,20567,69.5,62.5,78.6,72.9
2/1/2017,13:57:31,29807,19513,69.5,62.5,78.6,72.9
2/1/2017,13:57:32,29790,19776,69.5,62.5,78.6,72.9
2/1/2017,13:57:33,29814,18888,69.4,62.5,78.6,72.8
2/1/2017,13:57:34,29856,17604,69.4,62.5,78.6,72.8
2/1/2017,13:57:35,29878,17597,69.4,62.5,78.6,72.8
2/1/2017,13:57:36,29966,15973,69.6,62.4,78.6,72.8
2/1/2017,13:57:37,29968,15715,69.6,62.4,78.6,72.8
2/1/2017,13:57:38,29954,14934,69.6,62.4,78.6,72.8
2/1/2017,13:57:39,29934,14656,69.5,62.5,78.6,72.7
2/1/2017,13:57:40,29956,13848,69.5,62.5,78.6,72.7
2/1/2017,13:57:41,30012,12559,69.5,62.5,78.6,72.7
2/1/2017,13:57:42,30026,12129,69.4,62.4,78.6,72.6
2/1/2017,13:57:43,30042,11654,69.4,62.4,78.6,72.6
2/1/2017,13:57:44,30075,10598,69.4,62.4,78.6,72.6
2/1/2017,13:57:45,30064,10267,69.2,62.5,78.6,72.5
2/1/2017,13:57:46,29994,10383,69.2,62.5,78.6,72.5
2/1/2017,13:57:47,29873,11148,69.2,62.5,78.6,72.5
2/1/2017,13:57:48,29887,10635,69.1,62.5,78.6,72.4
2/1/2017,13:57:49,29827,10346,69.1,62.5,78.6,72.4
2/1/2017,13:57:50,29744,10901,69.1,62.5,78.6,72.4
2/1/2017,13:57:51,29801,10368,69.7,62.5,78.6,72.4
2/1/2017,13:57:52,29734,11036,69.7,62.5,78.6,72.4
2/1/2017,13:57:53,29795,10158,69.7,62.5,78.6,72.4
2/1/2017,13:57:54,29753,10302,69.9,62.5,78.6,72.3
2/1/2017,13:57:55,29671,11545,69.9,62.5,78.6,72.3
2/1/2017,13:57:56,29283,16150,69.9,62.5,78.6,72.3
2/1/2017,13:57:57,29217,19253,69.9,62.5,78.6,72.2
2/1/2017,13:57:58,29133,23765,69.9,62.5,78.6,72.2
2/1/2017,13:57:59,29233,27376,69.8,62.5,78.6,72.1
2/1/2017,13:58:00,29538,29478,69.8,62.5,78.6,72.1
2/1/2017,13:58:01,29936,29879,69.8,62.5,78.6,72.1
2/1/2017,13:58:02,30081,30024,70.3,62.5,78.6,72.1
2/1/2017,13:58:03,30120,30067,70.3,62.5,78.6,72.1
2/1/2017,13:58:04,30130,29998,70.3,62.5,78.6,72.1
2/1/2017,13:58:05,30167,29974,70.5,62.5,78.6,72.2
2/1/2017,13:58:06,30191,29931,70.5,62.5,78.6,72.2
2/1/2017,13:58:07,30183,29636,70.5,62.5,78.6,72.2
2/1/2017,13:58:08,30155,29964,70.4,62.5,78.6,72.4
2/1/2017,13:58:09,30156,29997,70.4,62.5,78.6,72.4
2/1/2017,13:58:10,30135,29992,70.4,62.5,78.6,72.4
2/1/2017,13:58:11,30077,30025,70.5,62.5,78.6,72.6
2/1/2017,13:58:12,30040,29986,70.5,62.5,78.6,72.6
2/1/2017,13:58:13,30025,29970,70.5,62.5,78.6,72.6
2/1/2017,13:58:14,30018,29961,70.3,62.5,78.7,72.7
2/1/2017,13:58:15,30018,29529,70.3,62.5,78.7,72.7
2/1/2017,13:58:16,29874,29752,70.3,62.5,78.7,72.7
2/1/2017,13:58:17,29774,28453,70.8,62.5,78.7,72.8
2/1/2017,13:58:18,29628,27920,70.8,62.5,78.7,72.8
2/1/2017,13:58:19,29499,28146,70.8,62.5,78.7,72.8
2/1/2017,13:58:20,29443,27455,70.6,62.5,78.7,72.9
2/1/2017,13:58:21,29428,26393,70.6,62.5,78.7,72.9
2/1/2017,13:58:22,29431,25645,70.6,62.5,78.7,72.9
2/1/2017,13:58:23,29481,24687,70.5,62.5,78.7,73
2/1/2017,13:58:24,29532,24032,70.5,62.5,78.7,73
2/1/2017,13:58:25,29573,23409,70.5,62.5,78.7,73
2/1/2017,13:58:26,29620,22739,70.1,62.5,78.7,73
2/1/2017,13:58:27,29664,22075,70.1,62.5,78.7,73
2/1/2017,13:58:28,29693,21518,70.1,62.5,78.7,73
2/1/2017,13:58:29,29744,20907,70.1,62.5,78.7,72.9
2/1/2017,13:58:30,29771,20616,70.1,62.5,78.7,72.9
2/1/2017,13:58:31,29797,19982,70.3,62.5,78.7,72.9
2/1/2017,13:58:32,29814,19246,70.3,62.5,78.7,72.9
2/1/2017,13:58:33,29870,18020,70.3,62.5,78.7,72.9
2/1/2017,13:58:34,29893,17497,70.2,62.4,78.7,72.8
2/1/2017,13:58:35,29919,17161,70.2,62.4,78.7,72.8
2/1/2017,13:58:36,29990,15792,70.2,62.4,78.7,72.8
2/1/2017,13:58:37,29934,16035,70.1,62.4,78.7,72.8
2/1/2017,13:58:38,29999,14510,70.1,62.4,78.7,72.8
2/1/2017,13:58:39,29963,14286,70.1,62.4,78.7,72.8
2/1/2017,13:58:40,29974,13375,70.1,62.4,78.7,72.7
2/1/2017,13:58:41,29961,13204,70.1,62.4,78.7,72.7
2/1/2017,13:58:42,30026,11775,70.1,62.4,78.7,72.7
2/1/2017,13:58:43,30015,11413,70.3,62.4,78.7,72.6
2/1/2017,13:58:44,30045,10942,70.3,62.4,78.7,72.6
2/1/2017,13:58:45,30095,10267,70.3,62.4,78.7,72.6
2/1/2017,13:58:46,30078,10036,70.6,62.4,78.7,72.5
2/1/2017,13:58:47,30003,10433,70.6,62.4,78.7,72.5
2/1/2017,13:58:48,29957,10884,70.6,62.4,78.7,72.5
2/1/2017,13:58:49,29984,10489,70.2,62.4,78.7,72.5
2/1/2017,13:58:50,30017,10047,70.2,62.4,78.7,72.5
2/1/2017,13:58:51,29975,10513,70.2,62.4,78.7,72.5
2/1/2017,13:58:52,29985,10628,69.9,62.4,78.7,72.4
2/1/2017,13:58:53,30045,10187,69.9,62.4,78.7,72.4
2/1/2017,13:58:54,30035,10120,69.9,62.4,78.7,72.4
2/1/2017,13:58:55,29804,12682,69.6,62.5,78.7,72.3
2/1/2017,13:58:56,29628,16166,69.6,62.5,78.7,72.3
2/1/2017,13:58:57,29603,19721,69.6,62.5,78.7,72.3
2/1/2017,13:58:58,29450,24774,69.9,62.5,78.7,72.2
2/1/2017,13:58:59,29401,27304,69.9,62.5,78.7,72.2
2/1/2017,13:59:00,29392,29336,69.9,62.5,78.7,72.2
2/1/2017,13:59:01,29615,29558,70.1,62.5,78.7,72.2
2/1/2017,13:59:02,29790,29734,70.1,62.5,78.7,72.2
2/1/2017,13:59:03,29893,29837,70.1,62.5,78.7,72.2
2/1/2017,13:59:04,29951,29896,70.3,62.5,78.7,72.2
2/1/2017,13:59:05,29986,29932,70.3,62.5,78.7,72.2
2/1/2017,13:59:06,30006,29951,70.2,62.5,78.7,72.3
2/1/2017,13:59:07,30021,29969,70.2,62.5,78.7,72.3
2/1/2017,13:59:08,30030,29976,70.2,62.5,78.7,72.3
2/1/2017,13:59:09,30032,29980,70.3,62.5,78.7,72.5
2/1/2017,13:59:10,30034,29980,70.3,62.5,78.7,72.5
2/1/2017,13:59:11,30036,29980,70.3,62.5,78.7,72.5
2/1/2017,13:59:12,30035,29978,70.3,62.5,78.7,72.7
2/1/2017,13:59:13,30031,29978,70.3,62.5,78.7,72.7
2/1/2017,13:59:14,30027,29974,70.3,62.5,78.7,72.7
2/1/2017,13:59:15,30022,29970,69.8,62.5,78.7,72.8
2/1/2017,13:59:16,30020,29968,69.8,62.5,78.7,72.8
2/1/2017,13:59:17,30021,29966,69.8,62.5,78.7,72.8
2/1/2017,13:59:18,30014,29961,69.4,62.5,78.7,72.9
2/1/2017,13:59:19,29893,29840,69.4,62.5,78.7,72.9
2/1/2017,13:59:20,29890,27229,69.4,62.5,78.7,72.9
2/1/2017,13:59:21,29793,26742,69.4,62.5,78.7,72.9
2/1/2017,13:59:22,29713,25732,69.4,62.5,78.7,72.9
2/1/2017,13:59:23,29649,24598,69.4,62.5,78.7,72.9
2/1/2017,13:59:24,29623,23904,69.4,62.5,78.7,73
2/1/2017,13:59:25,29557,24048,69.4,62.5,78.7,73
2/1/2017,13:59:26,29587,23304,69.4,62.5,78.7,73
2/1/2017,13:59:27,29644,22640,69.2,62.5,78.7,73
2/1/2017,13:59:28,29626,22366,69.2,62.5,78.7,73
2/1/2017,13:59:29,29638,21309,69.2,62.5,78.7,73
2/1/2017,13:59:30,29713,19958,69.6,62.5,78.7,73
2/1/2017,13:59:31,29712,19590,69.6,62.5,78.7,73
2/1/2017,13:59:32,29786,18785,69.6,62.5,78.7,73
2/1/2017,13:59:33,29802,18005,69.9,62.5,78.7,72.9
2/1/2017,13:59:34,29816,17903,69.9,62.5,78.7,72.9
2/1/2017,13:59:35,29820,17050,69.9,62.5,78.7,72.9
2/1/2017,13:59:36,29857,16254,69.6,62.5,78.7,72.9
2/1/2017,13:59:37,29864,15803,69.6,62.5,78.7,72.9
2/1/2017,13:59:38,29955,14675,69.6,62.5,78.7,72.9
2/1/2017,13:59:39,29948,14007,69.5,62.5,78.7,72.8
2/1/2017,13:59:40,29989,13360,69.5,62.5,78.7,72.8
2/1/2017,13:59:41,30024,12657,69.4,62.5,78.7,72.7
2/1/2017,13:59:42,30085,11932,69.4,62.5,78.7,72.7
2/1/2017,13:59:43,30131,11315,69.4,62.5,78.7,72.7
2/1/2017,13:59:44,30166,10376,69.6,62.5,78.7,72.6
2/1/2017,13:59:45,30202,10157,69.6,62.5,78.7,72.6
2/1/2017,13:59:46,30090,10398,69.6,62.5,78.7,72.6
2/1/2017,13:59:47,30088,10251,70.1,62.5,78.7,72.5
